WKT,osm_id,name,type
"LINESTRING (20.9795617 52.236846,20.9799926 52.2370283,20.9806082 52.237276)",35136038,13 - 23 - 24,tram
"LINESTRING (20.9908782 52.225436,20.9906277 52.2253543,20.9902732 52.2252239,20.9898998 52.2251028,20.9897366 52.2250415,20.9895472 52.2249733)",35136568,7 - 8 - 9 - 21 - 22 - 24 - 25,tram
"LINESTRING (21.0853698 52.2447172,21.085399 52.2449322)",35137394,8 - 9 - 24 - 22 - 26,tram
"LINESTRING (21.0839564 52.244581,21.0840031 52.2445808,21.0841452 52.2445692,21.0843575 52.244538,21.0849514 52.2445046,21.0851195 52.2445191,21.0852714 52.2445625,21.0853502 52.2446335,21.0853698 52.2447172)",35137465,9 - 24,tram
"LINESTRING (21.0843494 52.2445924,21.084931 52.2445579,21.0851174 52.2445568,21.0852276 52.2445796,21.0853128 52.2446369,21.0853698 52.2447172)",35137519,22,tram
"LINESTRING (21.0844905 52.2452889,21.0841021 52.2453147,21.0837975 52.2453349,21.083544 52.2453466,21.0831862 52.2453764,21.0830128 52.2453813)",35137520,8 - 26 - 47,tram
"LINESTRING (21.083843 52.2449085,21.0838675 52.244838,21.0839029 52.2447883,21.0840156 52.2447074,21.0841163 52.2446784,21.0843638 52.2446576,21.0850657 52.2446166,21.0851656 52.2446247,21.0852891 52.2446657,21.0853698 52.2447172)",35137679,8,tram
"LINESTRING (21.0467418 52.248038,21.0474448 52.2477603)",35151808,3 - 26 - 28 - 47,tram
"LINESTRING (21.0430516 52.2496614,21.0434137 52.2498344,21.0449041 52.2505767,21.0464807 52.2514254,21.0466534 52.2515199,21.0481252 52.2521196,21.0493517 52.2525331,21.0498222 52.2526716,21.0504341 52.2528615,21.0507553 52.2529548,21.0509668 52.2530225,21.0525602 52.2535255,21.0530901 52.2536929,21.053749 52.2538965,21.0539207 52.2539936,21.0540248 52.2541014,21.0540801 52.2542308,21.0540582 52.2543519,21.053981 52.2544747,21.0536935 52.2548367)",35151884,7 - 13 - 47,tram
"LINESTRING (21.0536935 52.2548367,21.0533893 52.2552364,21.0529212 52.2558465,21.0527645 52.2560633,21.0527104 52.256186,21.052749 52.2562995,21.0528956 52.2563798,21.0531568 52.2564549,21.0534026 52.2565256,21.0536957 52.256606,21.0553395 52.2570826,21.0554316 52.2571056)",35151885,7 - 13,tram
"LINESTRING (21.0285359 52.2567769,21.0289488 52.2564365,21.0295129 52.2559614,21.0296546 52.2557227,21.029863 52.2552351,21.0300223 52.2549406,21.0301919 52.2548593,21.0303984 52.2548458,21.0305386 52.2548909,21.0306123 52.2550174,21.0306123 52.2552025,21.0305017 52.2553831,21.0297493 52.2558843,21.0295129 52.2559614)",35151886,28,tram
"LINESTRING (21.0206363 52.2645032,21.0204445 52.2641416,21.0196313 52.2637754)",35151887,,tram
"LINESTRING (21.0212501 52.2636908,21.0213349 52.263505,21.0214397 52.2633172,21.0214649 52.2632448,21.0214963 52.2631711,21.0218869 52.262254,21.0221247 52.26193,21.0245567 52.2599437,21.0246322 52.2598808,21.0278864 52.2571683,21.0284574 52.2568269,21.0285359 52.2567769)",35151888,28 - 21,tram
"LINESTRING (21.0196313 52.2637754,21.0194726 52.2637313,21.0151662 52.2625357)",35151889,,tram
"LINESTRING (21.022025 52.2644844,21.0201673 52.2639185,21.0196313 52.2637754)",35151890,,tram
"LINESTRING (20.9304302 52.2904718,20.9262621 52.2923388)",35151908,,subway
"LINESTRING (20.9291865 52.2924711,20.9286771 52.2920309,20.9285772 52.2919446)",35151989,17 - 5 - 22 - 33,tram
"LINESTRING (16.791742 53.1105491,16.7917764 53.1117187,16.7916562 53.114037,16.7917163 53.1174834,16.7918622 53.1183385,16.7920939 53.118967,16.7925488 53.1200178,16.7927291 53.1208935,16.7926347 53.1218206,16.7922656 53.1233607,16.7917764 53.1243239,16.7896954 53.1262021,16.7888285 53.1268407,16.7726578 53.1368521,16.7703158 53.1381383,16.7694431 53.1385322,16.7671196 53.1395497,16.7644549 53.1403204,16.7601285 53.1410721,16.7556035 53.1418253)",35185663,,rail
"LINESTRING (18.7370034 50.2957724,18.7391741 50.2959008,18.7450298 50.2955841)",35200468,,rail
"LINESTRING (18.7363937 50.2958067,18.7378274 50.295995,18.7394622 50.2965514,18.7407754 50.2969109,18.7451571 50.297861)",35200469,,rail
"LINESTRING (14.5578478 53.4310364,14.5579609 53.4313099,14.5580538 53.4314915)",35208585,,tram
"LINESTRING (14.5546562 53.4317042,14.554811 53.4317854,14.5550897 53.4318355)",35208648,,tram
"LINESTRING (21.1202288 52.2380393,21.1201528 52.2380995,21.1200193 52.2381647,21.1199102 52.2381889,21.1197408 52.2381977,21.1190049 52.2381788,21.118854 52.2381731,21.118743 52.2381719,21.1184924 52.2381823)",35213181,24,tram
"LINESTRING (21.1202288 52.2380393,21.1201363 52.2380731,21.1199644 52.2381022,21.1198148 52.2381177,21.1190876 52.2381042,21.1188829 52.2381158,21.1187032 52.2381416,21.1184924 52.2381823)",35213182,3 - 47,tram
"LINESTRING (21.1202288 52.2380393,21.1201096 52.2381033,21.1200144 52.238138,21.1197651 52.2381585,21.1190487 52.2381429,21.1188822 52.2381415,21.1187252 52.2381505,21.1184924 52.2381823)",35213341,9,tram
"LINESTRING (21.0470791 52.2476003,21.0470612 52.247249)",35214882,7 - 8 - 21 - 25,tram
"LINESTRING (21.0355442 52.2539479,21.0353198 52.2541131,21.0349014 52.2545453)",35215471,13 - 26,tram
"LINESTRING (21.0355442 52.2539479,21.0361488 52.2533496,21.036222 52.2532767,21.0375331 52.2521827,21.0377422 52.2520213,21.0377976 52.2519785,21.0379611 52.2518747,21.0381642 52.2517559,21.0401777 52.2506524,21.0416737 52.2498907,21.0423678 52.2496148)",35215472,3 - 13 - 21 - 25 - 26 - 28,tram
"LINESTRING (21.0344332 52.2546217,21.0324328 52.2537446)",35216069,23 - 34 - 4 - 46,tram
"LINESTRING (21.0330288 52.2539762,21.0342238 52.2544861,21.0344616 52.2545857)",35216070,23 - 34 - 4 - 46,tram
"LINESTRING (21.0344332 52.2546217,21.0344903 52.2546637,21.0345283 52.2547339,21.0345353 52.2547746,21.034534 52.2548149)",35216071,23 - 34 - 4 - 46,tram
"LINESTRING (21.0346425 52.2548639,21.0340909 52.2553976,21.033921 52.2554913)",35216072,3 - 21 - 25 - 28,tram
"LINESTRING (21.0345037 52.2545578,21.0346579 52.2545922,21.0347869 52.2545768,21.0348646 52.25453,21.0352781 52.2541008,21.0355442 52.2539479)",35216077,13 - 26,tram
"LINESTRING (21.0330288 52.2539762,21.0334384 52.2541222,21.0342579 52.2544582,21.0345037 52.2545578)",35216078,13 - 26,tram
"LINESTRING (21.0348948 52.2546128,21.0346425 52.2548639)",35216520,3 - 21 - 25 - 28,tram
"LINESTRING (21.0344616 52.2545857,21.0346164 52.2546542,21.0346635 52.2546941,21.0346765 52.254755,21.0346425 52.2548639)",35216723,23 - 34 - 4 - 46,tram
"LINESTRING (21.0349014 52.2545453,21.0348055 52.2546256,21.0347105 52.2546622,21.0345738 52.2546566,21.0344332 52.2546217)",35216724,13 - 26,tram
"LINESTRING (14.5288016 53.4285098,14.5285815 53.4278258)",35216763,,rail
"LINESTRING (14.5285815 53.4278258,14.5273091 53.4261441,14.5266255 53.4253467,14.5264968 53.4249018,14.5265139 53.4245591,14.5265397 53.4242625,14.5274978 53.4213612)",35216764,,rail
"LINESTRING (14.5267735 53.4257434,14.5273091 53.4261441)",35216765,,rail
"LINESTRING (21.0324328 52.2537446,21.0330288 52.2539762)",35216785,23 - 34 - 4 - 46 - 13 - 26,tram
"LINESTRING (14.527802 53.4136193,14.5275804 53.4130839)",35217608,,rail
"LINESTRING (14.5275804 53.4130839,14.5268036 53.4123289,14.5253236 53.410773,14.5242238 53.4093852,14.522135 53.4072714,14.5178435 53.4027685,14.5168135 53.4013357,14.5164702 53.4006193,14.5168564 53.399038,14.5178435 53.3975488,14.5192168 53.3958087,14.5213991 53.3930232)",35217609,,rail
"LINESTRING (21.0014945 52.2444354,21.0019447 52.2445449,21.0028854 52.244773,21.0038363 52.2450281,21.0045966 52.2452796,21.0048489 52.2454241,21.0056741 52.2458585)",35219103,13 - 23 - 26 - 34 - 4 - 46,tram
"LINESTRING (21.0012629 52.244356,21.0014945 52.2444354)",35219173,13 - 23 - 26 - 34 - 4 - 46,tram
"LINESTRING (21.0013897 52.2442648,21.0011554 52.2442767,21.0009453 52.244255)",35219174,,tram
"LINESTRING (21.0056741 52.2458585,21.0049895 52.2457851,21.0047236 52.2457371,21.0044447 52.2456694,21.0041875 52.2455824,21.0033114 52.2451414,21.0027595 52.2449396,21.001903 52.2445853,21.0014945 52.2444354)",35219208,13 - 23 - 26 - 34 - 4 - 46,tram
"LINESTRING (21.0013897 52.2442648,21.0012629 52.244356,21.0011307 52.2444735,21.0010208 52.2446108,21.0008784 52.2447831,21.000502 52.245269,21.0001165 52.2457579,20.9997601 52.2462858,20.9994734 52.246949,20.9992182 52.2477438)",35219672,18 - 35 - 36,tram
"LINESTRING (21.0171548 52.2198884,21.0172905 52.2198931,21.0173972 52.2199089,21.0174998 52.2199508,21.0175866 52.2200185,21.0176235 52.2200894,21.0176351 52.2201733,21.0176235 52.2202523)",35220244,14 - 19 - 35,tram
"LINESTRING (21.0176235 52.2202523,21.0175957 52.2203062,21.0175133 52.2204383,21.0168163 52.2215367,21.016812 52.221544,21.0167296 52.2216951,21.0160691 52.222855,21.0159827 52.2229834,21.0158522 52.2231088,21.0157469 52.2231973,21.0156246 52.2232988,21.0147776 52.2247036,21.0147143 52.2248191,21.0140866 52.2258826,21.0140109 52.2260132,21.0139244 52.2261611,21.0138576 52.226277,21.0133177 52.2271755,21.0129687 52.2277795,21.012896 52.2279034,21.0120271 52.2293842,21.011935 52.2295429,21.011773 52.2298233)",35220252,4 - 18 - 35 -36,tram
"LINESTRING (21.0176235 52.2202523,21.0177349 52.2200577,21.0179181 52.2197004)",35220292,4 - 18 - 36,tram
"LINESTRING (17.0629684 52.4033325,17.0684355 52.4038624,17.0690375 52.4039208,17.0734483 52.4043483)",35222160,,rail
"LINESTRING (17.0734397 52.4045421,17.0703842 52.4042541,17.069749 52.4041494,17.0684355 52.4038624)",35222163,,rail
"LINESTRING (17.0690375 52.4039208,17.0678092 52.4036833)",35222246,,rail
"LINESTRING (17.0597926 52.4029135,17.0609101 52.402949)",35222260,,rail
"LINESTRING (21.0019909 52.1885307,21.0019946 52.1883976,21.0020355 52.186939,21.002102 52.1858567,21.0021133 52.1856713,21.0021132 52.1855502,21.002119 52.1853091,21.0021624 52.1837024,21.0021678 52.1835231,21.0021646 52.183384,21.0021677 52.1832863,21.0021749 52.1830297,21.0021797 52.1829036,21.0021818 52.1827443,21.0022062 52.1809351,21.0023092 52.1788938,21.0023014 52.1787008,21.002206 52.1786059,21.0020258 52.1785273,21.0017972 52.1785148,21.0015514 52.1785389,21.0012788 52.1785933,20.9996399 52.1789208,20.9984517 52.1791566,20.997741 52.1793079,20.9973316 52.1793952,20.9969248 52.1794856,20.9944776 52.1800269,20.9941505 52.1800993,20.9915996 52.1806601,20.9909405 52.1808051,20.9906847 52.1808664,20.9893263 52.1811684)",35271818,14 - 17 - 18,tram
"LINESTRING (21.0019848 52.1890714,21.0020335 52.1888966,21.0020703 52.1888638,21.0021889 52.1887925,21.0025863 52.1887491)",35271864,,tram
"LINESTRING (21.0019909 52.1885307,21.0020457 52.1886081,21.0021071 52.188657,21.0021914 52.1886867,21.0025863 52.1887491)",35271901,,tram
"LINESTRING (21.0025863 52.1887491,21.002911 52.188755,21.0069494 52.1888295,21.0074346 52.1888362,21.0078864 52.1888434,21.010102 52.1888483,21.0112076 52.1888583,21.0116972 52.1888629,21.0122607 52.1888668,21.0133008 52.1888764,21.013846 52.1888797,21.0154011 52.1888979,21.0166841 52.1889455,21.0168016 52.1889477,21.0169833 52.1889614,21.0172167 52.1889758,21.0174718 52.1890012,21.0176693 52.1890186,21.0200969 52.1893475,21.0215964 52.1895525,21.0218566 52.1895867,21.0224033 52.1896625,21.0228036 52.1896966,21.0231105 52.1897118,21.0235213 52.1897262,21.0239108 52.1897309,21.0241542 52.1897338)",35271913,14 - 18 - 33,tram
"LINESTRING (20.9885226 52.1817132,20.9887377 52.1817479,20.9889641 52.181682,20.9890773 52.1814772,20.9890942 52.1813315)",35273881,,tram
"LINESTRING (20.9890942 52.1813315,20.9889794 52.1814583,20.988888 52.1816059,20.9887136 52.1816721,20.9885725 52.1816619,20.9883641 52.181564)",35273928,17,tram
"LINESTRING (20.9883641 52.181564,20.9885226 52.1817132,20.9887377 52.1817479,20.9889641 52.181682,20.9890773 52.1814772,20.9890942 52.1813315)",35273953,14 - 18,tram
"LINESTRING (20.9893263 52.1811684,20.9890215 52.181231,20.9886223 52.1813311,20.9884207 52.1813974,20.9883641 52.181564)",35274046,14 - 17 - 18,tram
"LINESTRING (21.0030976 52.2067917,21.0032944 52.2068174,21.004095 52.2069656)",35274501,10 - 16 - 17 - 33,tram
"LINESTRING (21.0049442 52.2200429,21.0049378 52.2201334,21.0049334 52.2201919,21.0049212 52.2204646)",35280061,10 - 16 - 17 - 33,tram
"LINESTRING (21.0052849 52.220178,21.0051013 52.220156,21.0050292 52.2201313,21.0049442 52.2200429)",35280272,,tram
"LINESTRING (20.983061 52.2184895,20.9828662 52.2182789,20.9825533 52.2179539)",35281208,1 - 9 - 14 - 25 - 35,tram
"LINESTRING (20.9832916 52.2182223,20.9836343 52.2182519)",35281547,14 - 21 - 32 - 35,tram
"LINESTRING (20.9847388 52.2194221,20.9847228 52.2194418,20.9845633 52.2196404,20.9844833 52.2197474,20.9844654 52.219811,20.9844582 52.2199477,20.9844924 52.2200813)",35281774,21 - 32,tram
"LINESTRING (20.9808855 52.2100276,20.9808698 52.2102366,20.9808141 52.2103213,20.9807318 52.210377,20.9806135 52.2104151,20.9804429 52.2104355,20.9820232 52.2104424,20.9821733 52.2104412,20.9822958 52.210418,20.9823578 52.2103887,20.9824105 52.210345,20.9824458 52.2102949,20.9824598 52.210227,20.9824596 52.2099917)",35286989,,tram
"LINESTRING (20.9824596 52.2099917,20.9823868 52.2099142,20.9822823 52.2098614,20.9821777 52.2098426,20.9817101 52.2098426,20.9812364 52.2098426,20.9811133 52.2098576,20.9810272 52.2098954,20.9809656 52.2099482,20.9808855 52.2100276)",35287190,25,tram
"LINESTRING (20.9824596 52.2099917,20.9823437 52.2099369,20.9822453 52.2098991,20.982153 52.2098803,20.9812548 52.2098765,20.9811502 52.2098916,20.9810641 52.209918,20.9810087 52.2099594,20.9808855 52.2100276)",35287191,14,tram
"LINESTRING (20.9804429 52.2104355,20.9820232 52.2104424,20.9821733 52.2104412,20.9822958 52.210418,20.9823578 52.2103887,20.9824105 52.210345,20.9824458 52.2102949,20.9824598 52.210227,20.9824596 52.2099917)",35287341,1 - 14 - 25,tram
"LINESTRING (17.0344661 51.0985007,17.0346617 51.0984322,17.0349744 51.0983553,17.0352219 51.0982934,17.0354811 51.0982365,17.0357704 51.0981814,17.036267 51.0981145,17.0364932 51.0980811,17.0365446 51.098076,17.0378242 51.0979053,17.038038 51.0978774,17.0384561 51.0978284,17.0388513 51.0977794,17.0394391 51.0977109,17.0397543 51.0976672)",35301192,Peron 3,platform
"LINESTRING (17.0354829 51.0980808,17.0357254 51.098024,17.0359796 51.0979805,17.0361735 51.0979485,17.0364472 51.0979013,17.0377707 51.0977147,17.0379034 51.0976977,17.0383554 51.0976297,17.0390164 51.0975618,17.0396826 51.0975043,17.0401843 51.0974364,17.0403422 51.0974151)",35301193,Peron 4,platform
"LINESTRING (17.0357929 51.0978954,17.0360646 51.0978473,17.0364137 51.0977804,17.0377284 51.0975747,17.0383325 51.097493,17.0390296 51.0974358,17.039798 51.0973725,17.0403782 51.0973123,17.0408464 51.0972404)",35301194,Peron 5,platform
"LINESTRING (17.0358746 51.0984392,17.0363026 51.0983623,17.0365617 51.0983166,17.0367591 51.098282,17.0378777 51.0980926,17.0380049 51.0980696,17.0386102 51.0979944,17.0394479 51.0978874,17.0398793 51.0978272)",35301195,Peron 2,platform
"LINESTRING (17.035901 51.0985945,17.0363024 51.0985159,17.0365515 51.0984791,17.0366045 51.0984728,17.0379344 51.0982901,17.03863 51.0981898,17.0393925 51.0980778,17.0398423 51.0980393)",35301196,Peron 1,platform
"LINESTRING (15.8057213 52.214681,15.8048819 52.2157888)",35301645,,rail
"LINESTRING (15.8048819 52.2157888,15.8034089 52.2176191,15.8016035 52.2202856,15.8012374 52.2226886,15.8018847 52.224846,15.803525 52.2275334,15.8059918 52.2298368,15.8085407 52.2312877,15.8138993 52.236619,15.8145681 52.2385419)",35301646,,rail
"LINESTRING (20.9445367 52.1759192,20.9446899 52.176418,20.9447565 52.1766352,20.9449368 52.1769878)",35301879,7 - 9 - 35,tram
"LINESTRING (20.9442952 52.1764341,20.9442166 52.1763083,20.9440046 52.1761237,20.9437942 52.1759405,20.9437942 52.1758151,20.9438866 52.1757221,20.9440516 52.1756574,20.9442231 52.1756574,20.9443419 52.1756939,20.9444211 52.1757504,20.9445367 52.1759192)",35301881,35,tram
"LINESTRING (20.9442952 52.1764341,20.9442496 52.176284,20.9438668 52.1759405,20.9438537 52.1758272,20.9439263 52.1757423,20.944045 52.1756939,20.94421 52.1756939,20.9443024 52.1757221,20.9443816 52.1757747,20.9445367 52.1759192)",35301882,7,tram
"LINESTRING (20.9449368 52.1769878,20.9442952 52.1764341)",35301888,7 - 9 - 35,tram
"LINESTRING (20.9449368 52.1769878,20.9442952 52.1764341)",35301890,7 - 9 - 35,tram
"LINESTRING (20.9836343 52.2182519,20.9838925 52.2182733,20.9840457 52.2183062,20.9841633 52.2183597,20.9842815 52.2184443,20.9843752 52.2185386,20.9847754 52.2190276,20.9848899 52.219159,20.9849964 52.2192304,20.9851273 52.2192989,20.9852546 52.2193484,20.9854421 52.219386,20.9856818 52.2194017)",35301937,14 - 35,tram
"LINESTRING (20.9836343 52.2182519,20.983795 52.2183121,20.9838813 52.2183512,20.9839488 52.2184017,20.9842374 52.2187049,20.9846948 52.219224,20.9847136 52.2192585,20.9847248 52.2193136,20.9847286 52.2193618,20.9847388 52.2194221)",35302391,21,tram
"LINESTRING (19.7365443 53.921459,19.7335864 53.921863,19.7303922 53.9233437,19.7298422 53.9237668,19.7293133 53.9247399,19.725548 53.9317206,19.7226711 53.9446667,19.7155634 53.9566608,19.7147807 53.9612512,19.7050289 53.9742607,19.7030827 53.9774549,19.7005338 53.9818483,19.7001635 53.9826164,19.6937116 53.9928972,19.6830713 54.0068375,19.6828174 54.0081701,19.6833463 54.0101163,19.6857155 54.015024,19.6856944 54.0164412,19.6843828 54.017647,19.6815905 54.0187682,19.678904 54.0188316,19.6753502 54.0176682,19.6692368 54.0152566,19.6632079 54.014749,19.6594426 54.0148759,19.6567561 54.0155739,19.6550426 54.0172451,19.654958 54.0188105,19.6565234 54.0228508,19.6564176 54.0248181,19.6563753 54.0278643,19.6567349 54.0328142,19.6596753 54.0454642,19.6593791 54.0471988,19.6563118 54.0566545,19.6551484 54.0593198,19.6543022 54.0603352,19.6515734 54.0616891,19.6419908 54.0649467,19.6277332 54.0663006,19.6244543 54.0672525,19.6144486 54.0758409,19.6136025 54.0779774,19.609414 54.0922562,19.6080179 54.0942023,19.5982237 54.1025369,19.5949237 54.1032773,19.5923853 54.1033831)",35309281,,rail
"LINESTRING (18.6793018 50.0777028,18.6718531 50.0796993,18.6592842 50.0829572,18.6462308 50.0861237,18.6176401 50.0886153,18.6118994 50.089175,18.6094231 50.0900417,18.5989548 50.0956743,18.5964222 50.0965408,18.5948745 50.0967213,18.5928484 50.0967935,18.588177 50.0965769,18.5839345 50.0964607)",35327642,,rail
"LINESTRING (16.8197489 52.6434412,16.8199677 52.6443587,16.8200623 52.6448186,16.8216587 52.6510259,16.8221995 52.6522339,16.8227917 52.653067,16.8233818 52.6536624,16.8239229 52.6541685,16.8243008 52.6544865,16.8248917 52.654901,16.8252305 52.6551387,16.8264038 52.6557658,16.8289084 52.6570866,16.8295918 52.657447,16.8390672 52.6623776,16.8401758 52.6629544,16.8438049 52.6648427,16.8564801 52.671366,16.8786751 52.6826888,16.8834217 52.6851284,16.8856491 52.6864543,16.8873197 52.6877536,16.8980592 52.6978302,16.8994646 52.6989969,16.9080827 52.7035844,16.9120338 52.7058914,16.9149241 52.7080658,16.91861 52.710691,16.9221634 52.7134753,16.9289518 52.7173469,16.9448091 52.725965,16.9481768 52.7278477,16.951571 52.7301282,16.9571661 52.7340792,16.9622574 52.7376591,16.96475 52.7397009,16.9661289 52.7411063,16.9674018 52.7430155,16.968595 52.7455082,16.970027 52.7493797,16.9720717 52.7546442,16.9734844 52.7582878,16.9746675 52.761339,16.9753569 52.7633808,16.9754895 52.7645741,16.9754895 52.7791055)",35382779,linia Poznań-Piła Główna,rail
"LINESTRING (16.8194286 52.6420553,16.8197489 52.6434412)",35382788,linia Poznań-Piła Główna,rail
"LINESTRING (18.6185293 50.0882029,18.6202327 50.0871852,18.6206502 50.086935,18.6240798 50.0847344,18.6266301 50.0792043,18.626718 50.0780192,18.6254869 50.0761004,18.6243364 50.0754419,18.6222331 50.0742379,18.6208261 50.073222,18.6205623 50.0718674,18.6201231 50.0700202,18.620093 50.0688967,18.6203639 50.067732,18.6214706 50.0663459,18.6223614 50.0651331,18.6222264 50.0635737,18.6213087 50.0623434,18.620067 50.0612518,18.6194462 50.0602814,18.6193383 50.0589644,18.6192303 50.0574394,18.6185833 50.054977,18.6175777 50.0535916,18.6160137 50.0528935,18.6147595 50.0525309,18.61382 50.0523049,18.6124229 50.0521665,18.6102191 50.0521194,18.6095779 50.0521061,18.6091461 50.0520947,18.6049657 50.0520028,18.6019597 50.0519949,18.5921822 50.0519727,18.5891591 50.0518951,18.5856868 50.0515623,18.5848576 50.0517398,18.5836138 50.0524386,18.580988 50.0542576,18.5786559 50.0559546,18.5766002 50.0570304,18.5759956 50.0571524,18.5746481 50.0572079,18.5726788 50.0573077,18.5715559 50.0575628,18.5704849 50.0580951,18.5695175 50.0589824,18.5675827 50.060901,18.5663216 50.0620654,18.5652852 50.0626421,18.5639723 50.0629748,18.5613292 50.0634295,18.5599645 50.0637732,18.5588762 50.0644053,18.5576669 50.0657582,18.5567514 50.0667783,18.555663 50.0674547,18.5541428 50.0680092,18.5526227 50.0682088,18.5504287 50.0678428,18.5493474 50.0676133,18.5485453 50.0674852,18.5469267 50.0674284,18.5455734 50.0677633,18.5445386 50.0683311,18.5436188 50.0695119,18.5427094 50.0704348,18.5416384 50.0710224,18.5402218 50.0713772,18.5382179 50.0713107,18.5361968 50.070967,18.5303233 50.0691375,18.5250302 50.0675872,18.5206809 50.0666989,18.5135983 50.065848,18.5100189 50.0659544)",35382794,,rail
"LINESTRING (18.6174678 50.0888375,18.6185293 50.0882029)",35382795,,rail
"LINESTRING (18.6120362 50.0922838,18.6164854 50.0894248,18.6174678 50.0888375)",35382796,,rail
"LINESTRING (18.6113448 50.0927005,18.6120362 50.0922838)",35382797,,rail
"LINESTRING (16.7496599 52.6706229,16.7526812 52.6695195,16.7601742 52.6668493,16.762792 52.6660685,16.7777781 52.661878,16.7911631 52.6581955,16.7997462 52.6559307,16.8049046 52.6545614,16.8055912 52.6544624,16.8067757 52.6544052,16.8084236 52.6543635,16.8112732 52.6544104,16.8144919 52.6544676,16.8174101 52.6545353,16.8205859 52.6545666,16.821942 52.6545926,16.8227745 52.6546551,16.8236243 52.6547957,16.8245684 52.6550508,16.8253752 52.6553632,16.82597 52.6556153)",35383163,,abandoned
"LINESTRING (20.9690456 52.2310459,20.9690736 52.2309601,20.9695363 52.2295543,20.9695916 52.2293921,20.9696528 52.2292128,20.9697103 52.2290476,20.9697336 52.2289821,20.9697781 52.2288516,20.969834 52.2287938)",35389300,8 - 10 - 46,tram
"LINESTRING (20.9690456 52.2310459,20.9690087 52.2311264,20.9689853 52.2312023,20.968969 52.2312587,20.9688741 52.2315881,20.96885 52.2316854)",35389372,8 - 10 - 46,tram
"LINESTRING (20.9676325 52.2337779,20.9679155 52.2338236,20.9680208 52.2338413)",35389674,8 - 10 - 46,tram
"LINESTRING (20.968662 52.2339625,20.9695844 52.2341291,20.970786 52.2343814,20.9720295 52.2347128,20.9720916 52.2347231,20.972778 52.2349089,20.9731986 52.235009,20.9735714 52.2351064)",35389680,,tram
"LINESTRING (20.9682578 52.2336781,20.9686078 52.2324977,20.9688136 52.231807,20.96885 52.2316854)",35389756,8 - 10 - 46,tram
"LINESTRING (19.2201021 53.6384255,19.216543 53.6462867,19.2160191 53.6473255,19.2153326 53.6488461,19.2144112 53.6509342,19.2137247 53.6523369,19.2134357 53.6530543,19.2132731 53.6537396,19.2132369 53.6544462,19.2132008 53.6549816,19.2133634 53.6560951,19.2135441 53.6576796,19.2137609 53.6598315,19.2139596 53.6617263,19.2139596 53.6635676,19.214086 53.6667253,19.2141944 53.6693263,19.214068 53.6703752,19.2141222 53.6714241,19.2141944 53.6730509,19.2141944 53.6740034,19.2142486 53.6764968,19.2142306 53.6769891,19.2141583 53.6775563,19.2139777 53.6782946,19.2132008 53.6813871,19.2122433 53.6850464,19.2119 53.6862768,19.2116291 53.6869936,19.2105812 53.6892938,19.2101838 53.6907059,19.209967 53.6914012,19.2099308 53.6917008,19.2098766 53.6919789,19.2103102 53.6941718,19.2109425 53.6981402,19.2114845 53.7008355)",35416340,,dismounted
"LINESTRING (17.7148366 50.0928745,17.7142847 50.093193)",35416816,,rail
"LINESTRING (17.7142847 50.093193,17.7137268 50.0935364,17.7134693 50.0936866,17.7132011 50.0938314,17.712965 50.0939548,17.7126861 50.0940675,17.7123857 50.0941747,17.7120174 50.0942799,17.7108192 50.0945878,17.7104437 50.0946844,17.7101004 50.0947595,17.7097035 50.0948346,17.7093065 50.0948936,17.7088022 50.0949472,17.7081585 50.0950223,17.7031803 50.0954568,17.7026224 50.0955105,17.6986059 50.0957628,17.6980948 50.0958055,17.6978481 50.0958216,17.6976228 50.0958538,17.6973224 50.0959128,17.6894367 50.0980318,17.6890826 50.0981283,17.688632 50.0982302,17.6883102 50.0982839,17.6879239 50.0983214,17.6875162 50.0983429,17.6871407 50.0983322,17.686851 50.0983161,17.6865184 50.0982839,17.6861966 50.0982302,17.6859283 50.0981659,17.6856816 50.0980961,17.6853812 50.0979888,17.6851559 50.0978923,17.6848877 50.0977689,17.6846731 50.0976348,17.6844585 50.09749,17.6842654 50.0973558,17.684083 50.0971788,17.6838899 50.096975,17.6837182 50.0967282,17.6835895 50.0964975,17.6835036 50.0961757,17.68345 50.0958109)",35416817,,rail
"LINESTRING (16.8252305 52.6551387,16.82597 52.6556153,16.8279012 52.6566722,16.8322357 52.6589369,16.8359693 52.6608631,16.8390569 52.6624562,16.84172 52.6638512,16.8438049 52.6648427)",35424566,,rail
"LINESTRING (16.8248917 52.654901,16.8255666 52.6552456,16.8279355 52.6564379,16.8323215 52.6586298,16.8335918 52.6592961,16.8373168 52.661264,16.838733 52.6621386)",35424592,,rail
"LINESTRING (16.8289084 52.6570866,16.8301156 52.6575989,16.8348449 52.660051,16.838733 52.6621386,16.8390688 52.662326,16.8401758 52.6629544)",35424600,,rail
"LINESTRING (14.5985962 53.3743376,14.6006476 53.3738819,14.6026217 53.3736771,14.6047159 53.3737232,14.6091626 53.3742204)",35470214,,rail
"LINESTRING (14.5952231 53.3752593,14.5985962 53.3743376)",35470215,,rail
"LINESTRING (14.5865885 53.3755085,14.5870453 53.3755181)",35470216,,rail
"LINESTRING (14.5870453 53.3755181,14.5908416 53.3756061,14.5930063 53.3755981,14.5942549 53.3754019,14.5952231 53.3752593)",35470217,,rail
"LINESTRING (14.5865939 53.3755566,14.5870453 53.3755662)",35470218,,rail
